X,Y,PID,SSL,PMPROPERTYID,UBID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,BEPS,BEPS_METRIC_TYPE,PROPERTY_BEPS_METRIC_YEAR,BEPS_PROPERTY_GROUP,PROPERTY_BEPS_METRIC,DISTANCE_FROM_BEPS_ESTIMATED,PERFORMANCE_REQUIREMENT_EST,MEETS_BEPS,LASTUPDATE,LATITUDE,LONGITUDE,XCOORD,YCOORD,MAR_ID,GIS_ID,GLOBALID,OBJECTID
-77.0116409513982,38.8945489363342,PM3362197,0631 0808,3362197,,300 New Jersey,,,300 NEW JERSEY AVENUE NW,AMSQ LP,6,300 New Jersey NW,WASHINGTON,DC,20001,2009,Office,247953,247953.0,71,ENERGYSTARSCORE,2019,Office_all,58,-17.61%,-17.61%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.89454115,-77.01163866,398990.34039638,136299.39003646,306031,,{0639A2BF-D2BA-2945-E063-782F520A104C},259082
-77.0664013234325,38.9481457748697,PM3372033,1972 0001,3372033,,The Connecticut House,,,4500 CONNECTICUT AVE NW,CONNECTICUT HOUSE ASSOCIATES,3,4500 Connecticut Ave NW,WASHINGTON,DC,20008,1968,Multifamily Housing,192664,192638.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,79,,,Meets BEPS,2023/05/19 04:00:00+00,38.94813798,-77.06639902,394244.17967684,142251.12006138,221956,,{0639A2BF-D2BB-2945-E063-782F520A104C},259083
-77.0205068676234,38.8774046735795,PM3373031,0472 0129,3373031,,The Mead Center at Arena Stage,,,1101 6TH ST SW,WASHINGTON DRAMA SOCIETY INC,6,1101 6th Street SW,WASHINGTON,DC,20024,2010,Other - Entertainment/Public Assembly,194088,200000.0,240,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Public assembly,252.1,-4.80%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.87739689,-77.02050458,398220.78992011,134396.37992172,293193,,{0639A2BF-D2BC-2945-E063-782F520A104C},259084
-77.0637866319036,38.9412452339786,PM3393202,2055 0806,3393202,,3400 International Dr,,,3007 TILDEN ST NW,SL 4000 CONNECTICUT LLC,3,3400 International Dr,WASHINGTON,DC,20008,1985,K-12 School,650000,904960.0,36,ENERGYSTARSCORE,2019,K-12 School,95,,,Meets BEPS,2023/05/04 04:00:00+00,38.94123744,-77.06378433,394470.2996515,141484.93701687,301239,,{0639A2BF-D2BD-2945-E063-782F520A104C},259085
-77.0452741969657,38.9081693987906,PM3394466,0097 1051,3394466,,Apolline,,,1330 NEW HAMPSHIRE AVE NW,THE APOLLINE CONDOMINIUM,2,1330 New Hampshire Avenue NW,WASHINGTON,DC,20036,1962,Multifamily Housing,129317,175321.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,69,,,Meets BEPS,2023/05/04 04:00:00+00,38.90816161,-77.0452719,396073.38989863,137812.27992951,226576,,{0639A2BF-D2BE-2945-E063-782F520A104C},259086
-77.0493084814556,38.9074895272067,PM3395641,0049 0044,3395641,,Westbrooke Place-Gables,,,2201 N ST NW,WESTBROOKE PLACE LP,2,2201 N St NW,WASHINGTON,DC,20037,1995,Multifamily Housing,226803,226803.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,73,,,Meets BEPS,2023/09/09 04:00:00+00,38.90748174,-77.04930618,395723.44018279,137736.99007326,242363,,{0639A2BF-D2BF-2945-E063-782F520A104C},259087
-77.0340440187187,38.9005073810462,PM3402383,0219 0018,3402383,,Sofitel Washington DC,Not Applicable: Standalone Property,Not Applicable: Standalone Property,806 15TH ST NW,BSREP III DC HOTEL LLC,2,806 15th Street NW,WASHINGTON,DC,20005,2002,Hotel,177323,172519.0,54,ENERGYSTARSCORE,2019,Hotel,20,-25.60%,-20.00%,Does Not Meet BEPS,2023/09/07 04:00:00+00,38.90049959,-77.03404172,397047.11039449,136961.31055396,279949,,{0639A2BF-D2C0-2945-E063-782F520A104C},259088
-77.0241100430261,38.8805522477544,PM3411637,0390 0053,3411637,,NBL Associates,,,800 9TH ST SW,NBL ASSOCIATES LP,6,"800 9th Street, SW",WASHINGTON,DC,20024,1987,Office,160748,120838.0,71,ENERGYSTARSCORE,2019,Office_all,77,,,Meets BEPS,2023/05/04 04:00:00+00,38.88054446,-77.02410775,397908.23027478,134745.86051378,276806,,{0639A2BF-D2C1-2945-E063-782F520A104C},259089
-76.9785977939711,38.936804276183,PM3412670,PAR 01570073,3412670,,Perry Street Preparatory Public Charter School/Taft Recreation Center,,,1800 PERRY STREET NE,DISTRICT OF COLUMBIA,5,1800 PERRY STREET NE,WASHINGTON,DC,20018,1900,Fitness Center/Health Club/Gym,148987,194300.0,206,WEATHERNORMALZEDSOUREUI_KBTUFT,2019,Recreation,0.6000000000000001,,,Meets BEPS,2023/05/04 04:00:00+00,38.93679648,-76.97859551,401855.75042079,140990.23702574,294529,,{0639A2BF-D2C2-2945-E063-782F520A104C},259090
-77.0342828547753,38.908600497098,PM3417499,0210 0127,3417499,,Latrobe (lt14),,,1325 15TH ST NW,RHODE ISLAND 15 LP,2,1325 15TH ST NW,WASHINGTON,DC,20005,1980,Multifamily Housing,175339,113402.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,38,-17.07%,-17.07%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.90859271,-77.03428056,397026.73000331,137859.72017254,240226,,{0639A2BF-D2C3-2945-E063-782F520A104C},259091
-77.006447762473,38.8777687941146,PM3419984,0699N 2972,3419984,,Velocity Condominium - 1025 1st St. SE,,,1025 1ST ST SE,"VELOCITY, A CONDOMINIUM",6,1025 1st Street SE,WASHINGTON,DC,20003,2009,Multifamily Housing,198905,198905.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,72,,,Meets BEPS,2023/09/25 04:00:00+00,38.87776101,-77.00644548,399440.71985112,134436.61992861,306032,,{0639A2BF-D2C4-2945-E063-782F520A104C},259092
-77.053820526976,38.922631541571,PM3426697,2138 0812,3426697,,Omni Shoreham Hotel,,,2500 CALVERT ST NW,OMNI SHOREHAM CORPORATION,3,2500 Calvert St NW,WASHINGTON,DC,20008,1930,Hotel,791548,953000.0,54,ENERGYSTARSCORE,2019,Hotel,57,,,Meets BEPS,2023/05/04 04:00:00+00,38.92262375,-77.05381823,395333.07959204,139418.09990921,277165,,{0639A2BF-D2C5-2945-E063-782F520A104C},259093
-77.0305229376468,38.9029339986571,PM3435335,0248 0830,3435335,,One Franklin Square 2,,,1301 K ST NW,1301 K STREET LP,2,1301 K Street NW,WASHINGTON,DC,20005,1990,Office,81989,815908.0,71,ENERGYSTARSCORE,2019,Office_all,78,,,Meets BEPS,2023/05/04 04:00:00+00,38.90292621,-77.03052064,397352.63038387,137230.57688808,240647,,{0639A2BF-D2C6-2945-E063-782F520A104C},259094
-77.0851186897574,38.9336539800748,PM3442458,1601 0001,3442458,,Foxhall Square,Not Applicable: Standalone Property,Not Applicable: Standalone Property,3301 NEW MEXICO AVE NW,COLUMBIA REALTY VENTURE LLC,3,"3301 New Mexico Ave, NW",WASHINGTON,DC,20016,1973,Medical Office,165912,135136.0,62,ENERGYSTARSCORE,2019,Medical Office,37,,,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.93364619,-77.08511638,392620.15979702,140643.75019189,223997,,{0639A2BF-D2C7-2945-E063-782F520A104C},259095
-77.0554969031535,38.8996518868648,PM3448441,0008 0808,3448441,,Watergate Office Building,,,2600 VIRGINIA AVE NW,2600 VIRGINIA AVENUE 2 LLC,2,2600 Virginia Avenue,WASHINGTON,DC,20037,1967,Office,286113,222549.0,71,ENERGYSTARSCORE,2019,Office_all,76,,,Meets BEPS,2023/05/04 04:00:00+00,38.8996441,-77.0554946,395186.16020443,136867.25691014,279603,,{0639A2BF-D2C8-2945-E063-782F520A104C},259096
-77.0494110285826,38.9068970047066,PM3466549,0050 0038,3466549,,Embassy Suites by Hilton Washington DC Georgetown (WASDN),,,1250 22ND ST NW,GTOWN OWNER LLC,2,1250 22nd street NW,WASHINGTON,DC,20037,1987,Hotel,56871,306123.0,54,ENERGYSTARSCORE,2019,Hotel,64,,,Meets BEPS,2023/05/04 04:00:00+00,38.90688922,-77.04940873,395714.50993412,137671.22033724,242364,,{0639A2BF-D2C9-2945-E063-782F520A104C},259097
-77.0321253553766,38.9611447376786,PM3467992,2794 0899,3467992,,Walden Commons,,,1336 MISSOURI AVE NW,WALDEN COMMONS LLC,4,1336 Missouri Ave NW,WASHINGTON,DC,20011,1949,Multifamily Housing,160098,135000.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,63,-2.14%,-2.14%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.96113694,-77.03212306,397215.90983488,143692.5201822,257774,,{0639A2BF-D2CA-2945-E063-782F520A104C},259098
-77.0215801522003,38.912091177372,PM3468298,0444 0810,3468298,,asbury dwellings,,,1616 MARION ST NW,ASBURY DWELLINGS INC,6,1616 marion street nw,WASHINGTON,DC,20001,1908,Multifamily Housing,128015,119316.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,54,-7.94%,-7.94%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.91208339,-77.02157786,398128.57010455,138246.87727282,279266,,{0639A2BF-D2CB-2945-E063-782F520A104C},259099
-76.9690115616068,38.920021170709,PM3468516,4359 0834,3468516,,4359-0834,,,2800 V ST NE,2800 V STREET LTD PARTNERSHIP,5,2800 V ST NE,WASHINGTON,DC,20018,1950,Non-Refrigerated Warehouse,267683,242810.0,19,ENERGYSTARSCORE,2019,Warehouse_all,56,,,Meets BEPS,2023/09/09 04:00:00+00,38.92001338,-76.96900929,402687.49969643,139127.40729729,287275,,{0639A2BF-D2CC-2945-E063-782F520A104C},259100
-77.0201753798761,38.8837777808097,PM3470446,0465 0096,3470446,,Constitution Center,,,407 6TH ST SW,CC OWNER LLC,6,400 7th st. SW,WASHINGTON,DC,20024,1970,Office,1336013,1582262.0,71,ENERGYSTARSCORE,2019,Office_all,83,,,Meets BEPS,2023/05/04 04:00:00+00,38.88377,-77.02017309,398249.7100909,135103.83737326,276612,,{0639A2BF-D2CD-2945-E063-782F520A104C},259101
-77.0485806670092,38.904666317411,PM3475570,0071 3159,3475570,,22 West A Condominium,,,1177 22ND ST NW,22 WEST CONDO,2,"1177 22nd St, NW",WASHINGTON,DC,20037,2008,Multifamily Housing,143478,225414.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,17,-29.30%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90465853,-77.04857837,395786.3998317,137423.5569906,303055,,{0639A2BF-D2CE-2945-E063-782F520A104C},259102
-77.0445107893885,38.9049674036198,PM3475610,0117 0879,3475610,,1133 20th Street Building Corp,,,1133 20TH ST NW,1133 20TH ST BUILDING CORP,2,1133 20th Street NW,WASHINGTON,DC,20036,1985,Office,165577,128261.0,71,ENERGYSTARSCORE,2019,Office_all,52,-23.96%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90495962,-77.04450849,396139.43014662,137456.80043489,278875,,{0639A2BF-D2CF-2945-E063-782F520A104C},259103
-77.0353751461633,38.9190173869894,PM3480699,0188 0006,3480699,,Meridian Towers,,,2112 NEW HAMPSHIRE AVE NW,MERIDIAN TOWERS APARTMENTS INC,1,"2112 New Hampshire Ave., NW",WASHINGTON,DC,20009,1963,Multifamily Housing,92134,105000.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,70,,,Meets BEPS,2023/05/04 04:00:00+00,38.9190096,-77.03537285,396932.44003904,139016.11741315,226161,,{0639A2BF-D2D0-2945-E063-782F520A104C},259104
-76.9908604046336,38.9208565884475,PM3481081,3854 0801,3481081,,2583 - NE WASHINGTON DC,,,901 RHODE ISLAND AVE NE,HOME DEPOT USA INC,5,901 Rhode Island Ave.,WASHINGTON,DC,20018,2002,Retail Store,116752,128914.0,64,ENERGYSTARSCORE,2019,Retail_all,90,,,Meets BEPS,2023/05/04 04:00:00+00,38.9208488,-76.99085812,400792.77023152,139219.7294768,814008,,{0639A2BF-D2D1-2945-E063-782F520A104C},259105
-77.0948951361644,38.9450587055782,PM3483049,"1499 0806; 1599 0024; 1599 0812; 1600 0001; 1601 0006; 1786 0010; 2046 0001; ",3483049,,American University Main Campus,3483049,American University Main Campus,4801 MASSACHUSETTS AVE NW,AMERICAN UNIVERSITY,3,4400 Massachusetts Ave NW,WASHINGTON,DC,20016,1896,College/University,319892,3206939.2,207,Blended Custom Source Energy Use Intensity (EUI),2019,Amercian University Main Campus,201.3,,,Does Not Meet BEPS: Incomplete/Missing Report,2023/05/04 04:00:00+00,38.94505091,-77.09489282,391773.83002755,141910.6097951,223994,,{0639A2BF-D2D2-2945-E063-782F520A104C},259106
-77.0554433909386,38.8984374947919,PM3485106,0008 0812,3485106,,Watergate South Inc,,,700 NEW HAMPSHIRE AVE NW,WATERGATE SOUTH INC,2,700 New Hampshire Ave NW,WASHINGTON,DC,20037,1971,Multifamily Housing,432755,426755.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,36,-18.17%,-18.17%,Does Not Meet BEPS,2023/09/20 04:00:00+00,38.89842971,-77.05544109,395190.72002031,136732.4471134,279885,,{0639A2BF-D2D3-2945-E063-782F520A104C},259107
-77.026297197983,38.9022516614209,PM3487836,0343 0023,3487836,,Embassy Suites by Hilton Washington DC Convention Center (WASCC),,,1000 K ST NW,1000 K LLC,2,900 10th street nw,WASHINGTON,DC,20001,2005,Hotel,227934,266537.0,54,ENERGYSTARSCORE,2019,Hotel,23,-23.27%,-20.00%,Does Not Meet BEPS,2023/05/04 04:00:00+00,38.90224387,-77.02629491,397719.1496633,137154.71758372,300519,,{0639A2BF-D2D4-2945-E063-782F520A104C},259108
-77.0286272073697,38.9041931259488,PM3487951,0283 0050,3487951,,1210 Massachusetts Avenue - 19221,,,1210 MASSACHUSETTS AVE NW,EQR/JBG 12TH & MASS LLC,2,1210 Massachusetts Ave NW,WASHINGTON,DC,20005,2004,Multifamily Housing,884750,155912.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,67,,,Meets BEPS,2023/05/04 04:00:00+00,38.90418534,-77.02862491,397517.11040447,137370.29722475,301977,,{0639A2BF-D2D5-2945-E063-782F520A104C},259109
-77.0355112139403,38.9065105266011,PM3488051,0196 0832,3488051,,1500 Mass Ave. - 27209,,,1500 MASSACHUSETTS AVE NW,EQR-1500 MASS LLC,2,1500 Massachusetts Ave.,WASHINGTON,DC,20005,1951,Multifamily Housing,452897,381249.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,46,-12.62%,-12.62%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90650274,-77.03550892,396920.09990879,137627.75717587,804440,,{0639A2BF-D2D6-2945-E063-782F520A104C},259110
-77.0517107260413,38.9050727910796,PM3488104,0025 0808,3488104,,2400 M Street - 19223,,,2400 M ST NW,EOR-JBG 2400 RESIDENTIAL LLC,2,2400 M Street NW,WASHINGTON,DC,20037,2006,Multifamily Housing,401625,433100.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,89,,,Meets BEPS,2023/06/28 04:00:00+00,38.905065,-77.05170843,395514.92966084,137468.82757959,301450,,{0639A2BF-D2D7-2945-E063-782F520A104C},259111
-77.0391597017893,38.908504619838,PM3489484,0157 2152,3489484,,Boston House Condominium,,,1711 MASSACHUSETTS AVE NW,BOSTON HOUSE CONDO,2,"1711 Massachusetts Ave, NW",WASHINGTON,DC,20036,1950,Multifamily Housing,142985,209012.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,84,,,Meets BEPS,2023/08/20 04:00:00+00,38.90849683,-77.03915741,396603.739613,137849.24684619,238060,,{0639A2BF-D2D8-2945-E063-782F520A104C},259112
-77.0438715227732,38.9053689405296,PM3490065,0117 0079,3490065,,1900 M Street,,,1900 M ST NW,1900 M L L C,2,1900 M Street NW,WASHINGTON,DC,20036,1975,Office,112182,111181.4,71,ENERGYSTARSCORE,2019,Office_all,66,-7.60%,-7.60%,Does Not Meet BEPS,2023/09/25 04:00:00+00,38.90536115,-77.04386923,396194.89958759,137501.34667975,243290,,{0639A2BF-D2D9-2945-E063-782F520A104C},259113
-77.0802171876456,38.9295084619222,PM3490082,1805 1067,3490082,,Cathedral West Condominium,,,4100 CATHEDRAL AVE NW,CATHEDRAL WEST CONDOMINIUM,3,4100 Cathedral Ave. N.W.,WASHINGTON,DC,200163513,1965,Multifamily Housing,138972,197361.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,28,-22.62%,-20.00%,Does Not Meet BEPS,2023/08/16 04:00:00+00,38.92950067,-77.08021488,393044.729768,140183.17691448,224797,,{0639A2BF-D2DA-2945-E063-782F520A104C},259114
-77.0452000179243,38.9142851736299,PM3494759,0090 0032,3494759,,2001 S Street,,,2001 S ST NW,20TH & S ASSOCIATES LLC,2,"2001 S Street, NW",WASHINGTON,DC,20009,1968,Office,85007,59283.0,71,ENERGYSTARSCORE,2019,Office_all,78,,,Meets BEPS,2023/05/04 04:00:00+00,38.91427738,-77.04519772,396080.15995115,138491.17752944,242564,,{0639A2BF-D2DB-2945-E063-782F520A104C},259115
-77.0504945712202,38.9065966263995,PM3496074,0036 1010,3496074,,"1230-1250 Twenty-Third Street Condominium, Inc",,,1250 23RD ST NW,GALAXY 23RD STREET LLC,2,"1250 23rd Street, NW",WASHINGTON,DC,20037,1990,Mixed Use Property,190287,260468.0,229,SOURCEEUI_KBTU_FT,2019,Other,122.1,,,Meets BEPS,2023/08/22 04:00:00+00,38.90658884,-77.05049227,395620.51013511,137637.92713799,226634,,{0639A2BF-D2DC-2945-E063-782F520A104C},259116
-76.9810411253472,38.9413762276957,PM3496646,4163 0004,3496646,,The HSC Pediatric Center,,,1731 BUNKER HILL RD NE,CHILDREN'S CONVALESCENT HOSPITAL SICK CHILDREN,5,"1731 Bunker Hill Road, NE",WASHINGTON,DC,20017,1929,Hospital (General Medical & Surgical),200947,115454.0,50,ENERGYSTARSCORE,2019,Hospital,86,,,Meets BEPS,2023/05/04 04:00:00+00,38.94136843,-76.98103885,401643.80958292,141497.71694979,286452,,{0639A2BF-D2DD-2945-E063-782F520A104C},259117
-77.0406972216782,38.9039477604792,PM3496813,0161 0030,3496813,,Eleven Hundred Connecticut Avenue,,,1741 L ST NW,ELEVEN HUNDRED CONN AVE ASSOCIATES LLC,2,"1100 Connecticut Avenue, NW",WASHINGTON,DC,20036,1965,Office,232614,182213.0,71,ENERGYSTARSCORE,2019,Office_all,62,-12.87%,-12.87%,Does Not Meet BEPS,2023/09/09 04:00:00+00,38.90393997,-77.04069493,396470.15958587,137343.45666668,243303,,{0639A2BF-D2DE-2945-E063-782F520A104C},259118
-77.0164579890189,38.9005592510846,PM3497644,"0516S 0036; 0516S 0862",3497644,,425 Mass - 19288,,,401 MASSACHUSETTS AVE NW,EQR-401 MASSACHUSETTS LLC,6,425 Massachusetts Ave NW,WASHINGTON,DC,20001,2009,Multifamily Housing,192323,604072.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,33,-19.83%,-19.83%,Does Not Meet BEPS,2023/05/13 04:00:00+00,38.90055146,-77.0164557,398572.58002794,136966.6466238,301334,,{0639A2BF-D2DF-2945-E063-782F520A104C},259119
-77.0323163367254,38.9029321650597,PM3498438,0217 0051,3498438,,1401 K St NW,,,1401 K ST NW,FP 1401 K LLC,2,1401 K St NW,WASHINGTON,DC,20005,1929,Office,135642,129594.0,71,ENERGYSTARSCORE,2019,Office_all,73,,,Meets BEPS,2023/05/04 04:00:00+00,38.90292438,-77.03231404,397197.07025566,137230.42728,240265,,{0639A2BF-D2E0-2945-E063-782F520A104C},259120
-77.0527939583746,38.901444209019,PM3499875,0028 0893,3499875,,925 Apartments,,,925 25TH ST NW,925 LLC,2,925 25th st. NW,WASHINGTON,DC,20037,1959,Multifamily Housing,126522,126522.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,84,,,Meets BEPS,2023/05/04 04:00:00+00,38.90143642,-77.05279166,395420.73985329,137066.07972252,274004,,{0639A2BF-D2E1-2945-E063-782F520A104C},259121
-77.0610857847586,38.9390057730882,PM3499886,2060 0031,3499886,,Sedgwick Gardens Apartments,,,3726 CONNECTICUT AVE NW,DARO REALTY INC,3,3726 Connecticut Ave. N.W.,WASHINGTON,DC,20008,1932,Multifamily Housing,137810,133557.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,60,-4.16%,-4.16%,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.93899798,-77.06108348,394704.27998387,141236.17707662,220638,,{0639A2BF-D2E2-2945-E063-782F520A104C},259122
-77.0475031931022,38.8963898787277,PM3499931,0081 0096,3499931,,State Plaza Hotel E Street,,,2117 E ST NW,SHERRY TOWERS APARTMENT HOTEL,2,"2117 E. St. NW, Washington D.C. 20036",WASHINGTON,DC,20036,1957,Hotel,94139,92988.0,54,ENERGYSTARSCORE,2019,Hotel,83,,,Meets BEPS,2023/05/04 04:00:00+00,38.89638209,-77.04750089,395879.38043306,136504.75666334,242537,,{0639A2BF-D2E3-2945-E063-782F520A104C},259123
-77.0308500636595,38.9062658594082,PM3499934,0245 0844,3499934,,Washington Plaza Hotel,,,10 THOMAS CIR NW,WASHINGTON PLAZA HOTEL,2,"10 Thomas Circle, NW",WASHINGTON,DC,20005,1963,Hotel,300357,300357.0,54,ENERGYSTARSCORE,2019,Hotel,36,-13.74%,-13.74%,Does Not Meet BEPS,2023/09/20 04:00:00+00,38.90625807,-77.03084777,397324.38001152,137600.44987804,298252,,{0639A2BF-D2E4-2945-E063-782F520A104C},259124
-77.0514873602891,38.8971793323878,PM3500007,0033 0087,3500007,,Columbia Plaza All Bldgs,,,2400 VIRGINIA AVE NW,COLUMBIA PLAZA LP,2,2400 Virginia Ave NW,WASHINGTON,DC,20037,1968,Multifamily Housing,1544107,988819.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,63,-2.14%,-2.14%,Does Not Meet BEPS,2023/09/20 04:00:00+00,38.89717155,-77.05148506,395533.81007763,136592.58036846,274046,,{0639A2BF-D2E5-2945-E063-782F520A104C},259125
-77.042074174276,38.9259459013345,PM3500299,2586 0813,3500299,,Ontario Owners Inc.,,,2853 ONTARIO RD NW,ONTARIO OWNERS INC,1,2853 Ontario Road NW,WASHINGTON,DC,20009,1906,Multifamily Housing,198381,198381.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,98,,,Meets BEPS,2023/09/08 04:00:00+00,38.92593811,-77.04207188,396351.84965761,139785.48705822,236095,,{0639A2BF-D2E6-2945-E063-782F520A104C},259126
-77.0099761816839,38.8970573531086,PM3500320,0628 0901,3500320,,20 F Street,,,20 F ST NW,ANERICAN COLLEGE OF SURGEONS,6,20 F St NW,WASHINGTON,DC,20001,2009,Office,173460,178148.0,71,ENERGYSTARSCORE,2019,Office_all,75,,,Meets BEPS,2023/05/04 04:00:00+00,38.89704957,-77.0099739,399134.78958541,136577.82745767,307939,,{0639A2BF-D2E7-2945-E063-782F520A104C},259127
-77.0293559138519,38.9083131845114,PM3500426,0280 2253,3500426,,Iowa Condominium,,,1325 13TH ST NW,THE IOWA CONDO,2,1325 Thirteenth St NW,WASHINGTON,DC,20005,1900,Multifamily Housing,103516,153600.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,6,-38.55%,-20.00%,Does Not Meet BEPS,2023/09/25 04:00:00+00,38.9083054,-77.02935362,397454.0500579,137827.67747363,226569,,{0639A2BF-D2E8-2945-E063-782F520A104C},259128
-77.0438710592362,38.9061148412596,PM3500466,0116 0077,3500466,,1200 Nineteenth Street Benchmarking,,,1200 19TH ST NW,1200 NINETEENTH STREET LLC,2,1200 19th St. NW,WASHINGTON,DC,20036,1964,Office,321408,354926.0,71,ENERGYSTARSCORE,2019,Office_all,83,,,Meets BEPS,2023/05/04 04:00:00+00,38.90610705,-77.04386876,396194.98014421,137584.14761514,241069,,{0639A2BF-D2E9-2945-E063-782F520A104C},259129
-77.0542251807362,38.9274855781315,PM3500581,2107 0821,3500581,,Connecticut Park Apartments,,,2828 CONNECTICUT AVE NW,CONNECTICUT PARK LLC,3,2828 Connecticut Ave. NW,WASHINGTON,DC,20008,1955,Multifamily Housing,131294,131294.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,43,-14.30%,-14.30%,Does Not Meet BEPS,2023/09/19 04:00:00+00,38.92747779,-77.05422288,395298.30988172,139956.96039775,219985,,{0639A2BF-D2EA-2945-E063-782F520A104C},259130
-77.0273835275858,38.8995319593238,PM3500628,0319 0822,3500628,,Gaslight Building,,,1100 H ST NW,1100 H STREET LLC,2,1100 Hst,WASHINGTON,DC,20005,1942,Office,146986,146986.0,71,ENERGYSTARSCORE,2019,Office_all,38,-36.48%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.89952417,-77.02738124,397624.82961394,136852.83675116,811771,,{0639A2BF-D2EB-2945-E063-782F520A104C},259131
-77.0613702807264,38.9044991395238,PM3500776,1199 0053,3500776,,Canal Square,,,1054 31ST ST NW,R B PROPERTIES INC,2,1054 31st Street,WASHINGTON,DC,20007,1930,Office,146266,98333.0,71,ENERGYSTARSCORE,2019,Office_all,26,-45.94%,-20.00%,Does Not Meet BEPS,2023/09/14 04:00:00+00,38.90449135,-77.06136798,394677.03980943,137405.66669935,273823,,{0639A2BF-D2EC-2945-E063-782F520A104C},259132
-77.0736990231777,38.9282077554638,PM3500919,1929 0014,3500919,,Alban Towers - 29815,,,3700 MASSACHUSETTS AVE NW,SMITH PROPERTY HOLDINGS ALBAN TOWERS LLC,3,3700 Massachusetts Ave. NW,WASHINGTON,DC,20016,1934,Multifamily Housing,345169,294265.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,28,-22.62%,-20.00%,Does Not Meet BEPS,2023/09/13 04:00:00+00,38.92819996,-77.07369671,393609.79043027,140038.31051874,262610,,{0639A2BF-D2ED-2945-E063-782F520A104C},259133
-77.0694883801386,38.9526707034029,PM3500928,1981 0012,3500928,,Connecticut Heights - 29818,,,4817 36TH ST NW,DAVENPORT HOUSE ASSOCIATES LTP,3,4850 Connecticut Ave. NW,WASHINGTON,DC,20008,1974,Multifamily Housing,240128,435199.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,74,,,Meets BEPS,2023/08/04 04:00:00+00,38.95266291,-77.06948607,393976.96015095,142753.62731218,218836,,{0639A2BF-D2EE-2945-E063-782F520A104C},259134
-77.0419547329303,38.9120880067798,PM3500929,0134 0825,3500929,,Corcoran House at Dupont Circle - 29811,,,1616 18TH ST NW,EQR-DUPONT CORCORAN LLC,2,1616 18th St. NW,WASHINGTON,DC,20009,1961,Multifamily Housing,102490,102490.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,82,,,Meets BEPS,2023/05/04 04:00:00+00,38.91208022,-77.04195244,396361.49961767,138247.14025429,241256,,{0639A2BF-D2EF-2945-E063-782F520A104C},259135
-77.0641551345542,38.946203762281,PM3500930,2046 0002,3500930,,Park Connecticut - 29816,,,4411 CONNECTICUT AVE NW,SMITH PROPERTY HOLDINGS,3,4411 Connecticut Ave. NW,WASHINGTON,DC,20008,2000,Multifamily Housing,179395,174908.0,66,ENERGYSTARSCORE,2019,Multifamily Housing,51,-9.73%,-9.73%,Does Not Meet BEPS,2023/09/20 04:00:00+00,38.94619597,-77.06415283,394438.73984522,142035.40031453,284904,,{0639A2BF-D2F0-2945-E063-782F520A104C},259136
